"id","x","y","variant","corpus","year","text","lect"
"设备/Na/XIN_CMN_20030618_wpr/3718",-0.000175674054776171,-0.0216278750792875,"设备","XIN","2003","同事/Na 来说/T ,/COMMACATEGORY<br>大/VH 医院/Nc 里/Ncd 的/DE<br>现代/Nv 医/Na 疗/VC <b>设备/Na</b><br>及/Caa 良好/VH 条件/Na 也/D<br>使/VL 他们/Nh 诊断/VC 病情/Na<br>更/Dfa 方便/VH","ML"
"设施/Na/ZBN_CMN_20030519_wpr/78650",-0.0105957798929725,-0.0416325778316846,"设施","ZBN","2003","例子/Na ，/COMMACATEGORY<br>认为/VE 加护/VC 病房/Nc 也/D<br>有/V_2 必要/Na 提供/VC 上述/Na<br><b>设施/Na</b> 。/PERIODCATEGORY<br>否则/Cbb ，/COMMACATEGORY<br>新加坡/Nc 将/D 无法/D 应付/VC<br>其他/Neqa 病人/Na 对/P","SG"
"设备/Na/CNA_CMN_20001208_wpr/116355",-0.00314551121828463,0.00772145818344201,"设备","CNA","2000","中华/Nc 电信/Na 与/Caa 台湾/Nc<br>IBM/FW 公司/Nc 双方/Nh 在/P<br>空间/Na 、/PAUSECATEGORY<br><b>设备/Na</b> 、/PAUSECATEGORY<br>人员/Na 等/Cab 投资/Na ,/COMMACATEGORY<br>都/D 将/D 随着/P 日后/Nd 业务/Na","TW"
"设施/Na/XIN_CMN_20030708_wpr/74134",0.026619769888719,0.0203055888246894,"设施","XIN","2003","方面/Na 的/DE 投资/VC 力度/Na<br>,/COMMACATEGORY 尤其/D<br>要/D 加强/VC 在/P 基础/VH <b>设施/Na</b><br>领域/Na 里/Ncd 的/DE 技术/Na<br>投资/VC 。/PERIODCATEGORY<br>他/Nh 强调/VE ,/COMMACATEGORY<br>没有/V_J","ML"
"设备/Na/ZBN_CMN_20030411_wpr/35202",-0.271117733252419,0.143446566213181,"设备","ZBN","2003","不如/Cbb 微软/Nb 所/D 称/VG<br>的/DE 重大/VH 。/PERIODCATEGORY<br>不过/Cbb 微软/Nb 嵌入式/Na <b>设备/Na</b><br>部门/Na 行销/Na 总监/Na 赫恩/Nb<br>表示/VE ：/COLONCATEGORY<br>“/PARENTHESISCATEGORY<br>先前/Nd 开放/VC 的/DE","SG"
"设备/Na/XIN_CMN_20001008_wpr/39730",-0.0104164145977141,0.00167940134588663,"设备","XIN","2000","电视机/Na 、/PAUSECATEGORY<br>各/Nes 种/Nf 光/Na 学/VC<br>镜头/Na 和/Caa 数字/Na 监控/VC<br><b>设备/Na</b> 及/Caa 显示器/Na<br>件/Nf 、/PAUSECATEGORY<br>集成电路/Na 和/P 印制/VC 电路/Na<br>板/Na 等/Cab","ML"
"设备/Na/XIN_CMN_20001116_wpr/69383",-0.0335067911464347,0.000816696888123016,"设备","XIN","2000","企业/Na 大部分/Neqa 用/VC 的/DE<br>是/SHI 大/VH 企业/Na 淘汰/Nv<br>的/DE 落后/Nv <b>设备/Na</b><br>,/COMMACATEGORY 原料/Na<br>则/D 用/P 收购/VC 的/DE 废钢烂铁/Na<br>。/PERIODCATEGORY 用/P<br>这样/VH","ML"
"设备/Na/XIN_CMN_20030423_wpr/86255",-0.00767950399699294,-0.00462285829988356,"设备","XIN","2003","用于/VC 为/VG 这些/Neqa 医院/Nc<br>添置/VC 呼吸/VC 机/Na 、/PAUSECATEGORY<br>实验室/Nc 检测/Nv <b>设备/Na</b><br>、/PAUSECATEGORY 消毒药品/Na<br>等/Cab 必备/A 设备/Na 。/PERIODCATEGORY<br>为/VG 提升/Nv 基层/Na 防治/VC","ML"
"设备/Na/XIN_CMN_20030912_wpr/61078",-0.00228426342225942,-0.0162565437604017,"设备","XIN","2003","次/Nf 联合/D 招聘/VC 大学/Nb<br>毕业生/Na 绿色/Na 安全/Na 农产品/Na<br>及/Caa 农业/Na <b>设备/Na</b><br>成为/VG 北京/Nc 农展会/Nc “/PARENTHESISCATEGORY<br>亮点/Na ”/PARENTHESISCATEGORY<br>商务部/Nc 副部长/Na :/COLONCATEGORY<br>今年/Nd","ML"
"设备/Na/XIN_CMN_20030421_wpr/22867",-0.0196084926176457,-0.0873130331795601,"设备","XIN","2003","要/D 加强/VC 安全/Na 保护/Nv<br>措施/Na ,/COMMACATEGORY<br>配备/Na 有效/VH 的/DE 防护/Nv<br><b>设备/Na</b> 。/PERIODCATEGORY<br>第二/Neu ,/COMMACATEGORY<br>坚持/Nv 分类/Na 指导/VC ,/COMMACATEGORY<br>全面/Na 加强/VC 预防/Nv","ML"
"设备/Na/CNA_CMN_20001024_wpr/17472",-0.0911253366027815,0.00489906027359306,"设备","CNA","2000","四/Neu 次/Nf 太空/Na 漫步/VA<br>,/COMMACATEGORY 将/P 进坞/Nc<br>口岸/Na 与/Caa 通讯/Nv <b>设备/Na</b><br>连接到/VC 国际/Nc 太空站/Nc 。/PERIODCATEGORY<br>太空/Na 总署/Nc 比较/VC 希望/Na<br>发现号/Na 降落/VA","TW"
"设施/Na/XIN_CMN_20030422_wpr/50373",0.0321230993466606,-0.0305628505906691,"设施","XIN","2003","动员/Nv 起来/VH ,/COMMACATEGORY<br>清扫/VC 房屋/Na 和/Caa 街道/Na<br>,/COMMACATEGORY 冲洗/VC<br>露天/Nc <b>设施/Na</b> ,/COMMACATEGORY<br>消除/Nv 卫生/Na 死角/Nc ……/ETCCATEGORY<br>把/P 防治/VC “/PARENTHESISCATEGORY<br>非典/Na ”/PARENTHESISCATEGORY","ML"
"设施/Na/ZBN_CMN_20001003_wpr/12943",0.0122702308350514,-0.101968586890737,"设施","ZBN","2000","ServicesAsia/FW PteLtd/FW<br>）/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 民航局/Nc<br>是/SHI 在/P 检查/VE 它/Nh<br>的/DE <b>设施/Na</b> 后/Ng<br>，/COMMACATEGORY 于/P 上/Ncd<br>星期二/Nd 下令/VE 它/Nh 暂停/VHC<br>为/P 我国/Nc","SG"
"设备/Na/XIN_CMN_20001003_wpr/36953",-0.0235975776008938,0.0607613073789151,"设备","XIN","2000","。/PERIODCATEGORY 其中/Nep<br>阿斯特拉/Nb 捷利康/Nb 医药/Na<br>公司/Nc 和/Caa 沃/Nb 达丰/Nb<br>移动通信/Nb <b>设备/Na</b><br>公司/Nc 的/DE 股价/Na 分别/D<br>比/P 上/Ncd 一/Neu 交易日/Na<br>下跌/VH 3/Neu","ML"
"设施/Na/CNA_CMN_20001128_wpr/147792",-0.00257791218113864,0.0390292529084589,"设施","CNA","2000","参访/VC 厦门港/Nc 、/PAUSECATEGORY<br>石井/Nb 、/PAUSECATEGORY<br>围头/Na 、/PAUSECATEGORY<br>大嶝岛/Nc 等/Cab 通航/Nv <b>设施/Na</b><br>,/COMMACATEGORY 访问/VC<br>金门/Nc 同乡/Na 联谊会/Na 、/PAUSECATEGORY<br>厦门市/Nc 海外/Nc 联谊会/Na 等/Cab","TW"
"设备/Na/CNA_CMN_20030703_wpr/5117",-0.0212297582990966,0.00698081229529785,"设备","CNA","2003","）/PARENTHESISCATEGORY<br>、/PAUSECATEGORY 连锁/A<br>零售商/Na 家/Nc 乐福/Nb 及/Caa<br>电子表/Na 面/Ncd 处理/VC <b>设备/Na</b><br>制造商/Na Atotech/FW 等/Cab<br>三/Neu 家/Nf 法商/Na 负责人/Na<br>或/Caa 高层/Na 主管/Na","TW"
"设备/Na/XIN_CMN_20030412_wpr/20447",-0.0130142342178636,0.0178037090344567,"设备","XIN","2003","北京市/Nc 拟/VF 对/P 已/D 列入/VJ<br>2003年/Nd 政府采购/VC 目录/Na<br>的/DE 计算机/Na <b>设备/Na</b><br>清单/Na 以及/Caa 用途/Na 进行/VC<br>分析/Na ,/COMMACATEGORY<br>凡/Cbb 可以/VH 应用/Na 网络/Na","ML"
"设备/Na/CNA_CMN_20010125_wpr/31436",-0.0181443147427157,-0.0163800445505599,"设备","CNA","2001","表示/VE ,/COMMACATEGORY<br>成立/VC 一/Neu 座/Nf 发电厂/Nc<br>,/COMMACATEGORY 从/P 动工/VA<br>安装/VC <b>设备/Na</b> 到/P<br>正式/VH 生产/VC 电力/Na ,/COMMACATEGORY<br>风力/Na 发电厂/Nc 只/Da 需/VK<br>八/Neu","TW"
"设施/Na/ZBN_CMN_20030603_wpr/30192",0.0357485837772154,0.0386518728546238,"设施","ZBN","2003","主要/D 涉入/VCL 的/DE 行业/Na<br>有/V_2 ：/COLONCATEGORY<br>上海/Nc 房地产/Na ，/COMMACATEGORY<br>基础/VH <b>设施/Na</b> ，/COMMACATEGORY<br>农业/Na ，/COMMACATEGORY<br>金融/Na 。/PERIODCATEGORY<br>他/Nh 的/DE 资产/Na 应该/D<br>有/V_2","SG"
"设备/Na/XIN_CMN_20001125_wpr/36710",-0.00640520764707435,0.0181480982652139,"设备","XIN","2000","独占性/Na 的/DE 资源/Na 优/VH<br>势/Na ,/COMMACATEGORY<br>加上/VC 先进/Na 的/DE 加工/Nv<br><b>设备/Na</b> 和/Caa 有/V_2<br>自主知识产权/Na 的/DE 专利/Na<br>技术/Na ,/COMMACATEGORY<br>一/Neu 句/Nf 话/Na","ML"
"设施/Na/XIN_CMN_20030809_wpr/8704",0.0106456359054764,0.00858406512700726,"设施","XIN","2003","产业/Na ,/COMMACATEGORY<br>加快/Nv 发展/Na 小/VH 城镇/Nc<br>,/COMMACATEGORY 增加/Nv<br>农村/Nc 基础/VH <b>设施/Na</b><br>和/Caa 生态/Na 建/VC 设/VC<br>投资/VC 等/Cab 多/VH 种/Nf<br>途径/Na ,/COMMACATEGORY","ML"
"设施/Na/XIN_CMN_20030725_wpr/52839",0.138339979655885,0.0408311986660007,"设施","XIN","2003","准备/Nv 工作/Na 翻/VC 开/VC<br>新/VH 的/DE 一/Neu 页/Nf<br>,/COMMACATEGORY 场馆/Nc<br><b>设施/Na</b> 进入/VCL 了/Di<br>完工/Nv 阶段/Na ,/COMMACATEGORY<br>新/VH 的/DE 任务/Na 又/D 摆/VC","ML"
