"id","x","y","variant","corpus","year","text","lect"
"工作/Na/XIN_CMN_20001119_wpr/11051",-0.0383431337823596,0.0196123037143747,"工作","XIN","2000","工程 , 是 一 项 具有 历史 意义 的<br>伟大 <b>工作</b> 。 三峡工 程<br>成败 的 关键 在 移民 , 难点","ML"
"工作/Na/XIN_CMN_20030825_wpr/75075",0.00331751964147089,-0.00568696597721975,"工作","XIN","2003",", 不需 要 临时 机构 ; 该 机构 承担<br>的 <b>工作</b> 事项 可 交由 社会<br>中介 组织 或 通过 市场 化","ML"
"任务/Na/XIN_CMN_20001213_wpr/41170",0.000831825603208983,0.0240607548492947,"任务","XIN","2000",", 不断 加强 自身 建设 , 围绕 国家<br>中 心 <b>任务</b> , 切实 履行<br>参政 党职 能 , 坚持 和 完善","ML"
"工作/Na/XIN_CMN_20030625_wpr/39546",0.0118809043196037,0.0279174578830358,"工作","XIN","2003","“ 三 个 代 表 ” 重要 思想 指导<br>自身 <b>工作</b> 的 自觉性 和<br>坚定性 。 他 说 , 学习 贯彻","ML"
"工作/Na/XIN_CMN_20001218_wpr/1465",0.047744789896344,-0.0261007628744133,"工作","XIN","2000","科技界 、 文艺界 和 宗教界 等 界别<br>工作 委员会 的 <b>工作</b> 汇报<br>。 ( 今日 新闻 ) 第十一 届 “ 中国","ML"
"任务/Na/XIN_CMN_20030604_wpr/24980",-0.00912438086080529,0.0233142303257073,"任务","XIN","2003","一 项 关系党 的 事业 继往开来 、 与时俱进<br>的 战略 <b>任务</b> 。 学习 贯彻<br>“ 三 个 代表 ” 重要 思想","ML"
"任务/Na/ZBN_CMN_20001217_wpr/24160",-0.0306685397033337,0.00473178625425707,"任务","ZBN","2000","观察家报 》 认为 ， 马祖 基受委 担任<br>这 项 重要 <b>任务</b> ， 可见<br>他 在 内阁 内 的 地位 日趋 重要","SG"
"工作/Na/XIN_CMN_20001029_wpr/3916",0.0188200387292293,0.0263758630426505,"工作","XIN","2000","议会 同 中国 全国人 大 的 关系 做<br>了 许多 <b>工作</b> , 双方 的<br>定期 磋商 机制 对 增进 相互 了解","ML"
"工作/Na/XIN_CMN_20001206_wpr/14479",0.0041529744706651,0.00850275982940693,"工作","XIN","2000","收入 群体 的 生活 , 继续 做好 扶<br>贫 开发 <b>工作</b> 。 要 把<br>物质文明 建设 和 精神文明 建设 作为<br>统一","ML"
"工作/Na/XIN_CMN_20001026_wpr/72123",-0.00465704886917412,-0.0800297218032232,"工作","XIN","2000",") 俄 恢复 打捞 核 潜艇 遇难 官兵<br>遗体 准备 <b>工作</b> ( 美联<br>) 加 沙 巴勒斯坦人 为 遇害 的 少年","ML"
"任务/Na/CNA_CMN_20001227_wpr/101188",-0.0341150111219056,-0.00782433328191689,"任务","CNA","2000","设置 临时性 国家 运动选手 训练 中心<br>, 以 完成 阶段性 <b>任务</b><br>, 国训 中心 预定 明年 初 挂牌 作业<br>。 二千","TW"
"工作/Na/XIN_CMN_20030519_wpr/35880",0.00159213569520672,0.0170378764510964,"工作","XIN","2003","不能 为 此 而 满足 , 还 需要 做<br>许多 <b>工作</b> 。 应当 把 提高<br>欧 盟 防务 能力 作为 亟待","ML"
"工作/Na/XIN_CMN_20030722_wpr/13316",0.0069404464230029,-0.00162612400206001,"工作","XIN","2003","加大 事故 查处 力度 ; 做好 安全 检查<br>和 督察 <b>工作</b> ; 做好 企业<br>安全 评估 工作 。 ( 国际 )","ML"
"任务/Na/XIN_CMN_20030529_wpr/60088",-0.0156400157942165,-0.0315862238651068,"任务","XIN","2003","波兰 军队 一起 在 伊 北部 地区 执行<br>维 和 <b>任务</b> , 也 有 可能<br>直接 接受 美国 军队 的 指挥","ML"
"工作/Na/XIN_CMN_20010119_wpr/38949",0.00516784487282964,0.00679262436880127,"工作","XIN","2001","青少年 法制 宣传 教育 , 推动 预防<br>青少年 违法 犯罪 <b>工作</b> 深入<br>开展 而 采取 的 一 个 重要 措施 。","ML"
"任务/Na/XIN_CMN_20030527_wpr/16275",-0.0689569474838393,0.0176050311609145,"任务","XIN","2003","。 这里 原是 承 担 三峡 工程 施工期<br>间 通航 <b>任务</b> 的 临时 船闸<br>, 如今 临时 船闸 功成身退 , 将","ML"
"工作/Na/XIN_CMN_20001025_wpr/20045",0.00625749092367039,0.0068189835566294,"工作","XIN","2000","规划 , 切实 加强 对 中小学 普及信<br>息 技术 教育 <b>工作</b> 领导<br>和 指导 , 注意 抓 好 经费 筹措 、","ML"
"任务/Na/XIN_CMN_20030423_wpr/23252",-0.0690081505976727,-0.0978784445715946,"任务","XIN","2003","时 报 》 采访 时 就 说 , 他 的<br><b>任务</b> 是 把 伊拉克 改造成<br>一 个 民主 的 典范 。","ML"
"工作/Na/XIN_CMN_20030827_wpr/35914",-0.00672363954478938,0.00153864227590007,"工作","XIN","2003","建 设 任务 十分 紧迫 , 必须 加快<br>前期 准备 <b>工作</b> 。 要 坚决<br>贯彻 勤俭 办 奥运 的 精神 ,","ML"
"任务/Na/ZBN_CMN_20030406_wpr/102318",0.114671027962583,0.164804312806506,"任务","ZBN","2003","的 抑压 ， 绝对 可以 胜任 虚构 匪夷所思<br>情节 的 <b>任务</b> ， 而且 对<br>自己 的 创造 深信 不 疑 。","SG"
"工作/Na/XIN_CMN_20030709_wpr/54067",-0.0375455512680058,-0.0101628561417746,"工作","XIN","2003","完成 基础 设施 改造 和 迎接 俄军 的<br>所有 准备 <b>工作</b> 。 2002年<br>底 , 俄 吉 两 国 国防部 达成","ML"
"工作/Na/XIN_CMN_20030701_wpr/72606",0.00117878972997461,-0.0273274112982194,"工作","XIN","2003","考察团 到 温哥华 考察 后 , 对 加拿大<br>的 申办 <b>工作</b> 给予 了 高度<br>的 赞 赏 。 其次 , 加拿大","ML"
"工作/Na/XIN_CMN_20030722_wpr/18507",0.0256974676855423,-0.010380525760909,"工作","XIN","2003","法律 , 就 有失 职守 。 为 巩固 专项<br>清理 <b>工作</b> 成果 , 最 高<br>人民 检察 院 还 决定 ,","ML"
"工作/Na/XIN_CMN_20001214_wpr/69388",0.0144932988734083,0.0132820179393964,"工作","XIN","2000","病险 水库 , 开展 了 大规模 的 “<br>摘帽 ” <b>工作</b> 。 两 年<br>来 , 全省 累计 投入水 库 出险","ML"
"工作/Na/XIN_CMN_20001113_wpr/24236",0.0151541573071717,0.00576012911379318,"工作","XIN","2000",", 认真 听取 各 个 方面 对 做好 明年<br>政法 <b>工作</b> 的 意见 和 建议<br>。 罗干 指出 , 近年来 ,","ML"
"工作/Na/XIN_CMN_20030506_wpr/83071",0.00720631708319294,0.00500425619128182,"工作","XIN","2003","加强 领导 , 切实 做好 农村 非 典型<br>肺炎 防治 <b>工作</b> 《 人民日报<br>》 海外版 : 聚集 在 民族 精神 的","ML"
"工作/Na/XIN_CMN_20030530_wpr/25915",-0.0162336495147275,-0.0165969954191375,"工作","XIN","2003","准备 受到 不同 程度 的 影响 , 正在<br>进行 前期 <b>工作</b> 的 项目<br>, 勘测 设计 进度 被迫 放 缓 ,","ML"
"工作/Na/XIN_CMN_20030405_wpr/51903",0.0140296812372212,0.0433129979792257,"工作","XIN","2003","这 个 问题 不 解决 , 就 难以 真正<br>转变 <b>工作</b> 作风 。 ” “<br>转变 作风 , 制度 是 保证","ML"
"工作/Na/XIN_CMN_20010121_wpr/17776",0.0595867433609965,0.0253128838972809,"工作","XIN","2001","发送 旅客 最多 的 车站 。 广大 职工<br>夜以继日 地 <b>工作</b> , 40<br>个 售票 窗口 不 间歇 地 售票 ,","ML"
"工作/Na/XIN_CMN_20010121_wpr/37947",-0.474896966070397,-0.0784751326808808,"工作","XIN","2001",". 弗鲁布莱夫斯基 20日 在 华沙 举行<br>的 波兰 皮艇 协会 <b>工作</b><br>总 结 选举 大会 上 当选为 该 协会<br>主席 。","ML"
"工作/Na/XIN_CMN_20030803_wpr/7074",-0.00596446510746849,-0.00415583839594584,"工作","XIN","2003","卫星 研制 队伍 已 开始 进行 卫星 初<br>样 设计 <b>工作</b> , 并 开展<br>了 月球 探测 二 期 的 相关","ML"
"任务/Na/ZBN_CMN_20030923_wpr/40393",-0.00713785990415859,0.00784117639967302,"任务","ZBN","2003","还 负责 推行 小 泉纯一郎 发起 的 道路<br>建设 改革 <b>任务</b> 。 其他<br>留任 的 内阁 成员 还 有 卫生 劳工部","SG"
"工作/Na/XIN_CMN_20030427_wpr/23444",0.0421351943573372,-0.0054122059340163,"工作","XIN","2003","组织 这 个 栋梁 和 脊梁 , 有为 我们<br>辛勤 <b>工作</b> 的 老师 、 职工<br>们 , 有 无怨无悔 的 医务","ML"
"工作/Na/XIN_CMN_20001226_wpr/24857",0.00574376032681766,0.0134936215061701,"工作","XIN","2000","的 指导 思想 、 基本 原则 、 领导<br>体制 和 <b>工作</b> 机制 、 工作<br>格局 , 反腐 倡廉 工作 不断 取得","ML"
"工作/Na/XIN_CMN_20030716_wpr/4207",0.00310321751779508,0.00593537361775025,"工作","XIN","2003","主要 领导 要 把 防治 地质 灾害 摆<br>在 当前 <b>工作</b> 的 重要 议程<br>。 国土 资源 、 气象 、 水利","ML"
"工作/Na/XIN_CMN_20030419_wpr/12586",0.011605386466716,-0.0132833978370284,"工作","XIN","2003","救治 。 卫生部 部长 、 北京 防治 非典型<br>肺炎 联合 <b>工作</b> 小组 副组长<br>张 文康 在 会 上 指出 , 根据","ML"
"任务/Na/XIN_CMN_20001130_wpr/21699",-0.0433887336756782,0.0634928927892821,"任务","XIN","2000","我国 经济 发展 的 阶段性 变化 和 面临<br>的 新 <b>任务</b> , 认真 分<br>析 加入 世贸组织 对 我国 经济 发展","ML"
"工作/Na/XIN_CMN_20001227_wpr/54098",0.0531985038436392,0.0359539220946952,"工作","XIN","2000","即使 失业 也 大 多 立即 会 找到 新<br>的 <b>工作</b> 机会 。 为 争夺<br>合格 的 人才 , 公司 也","ML"
