"id","x","y","variant","corpus","year","text","text_ppmi","lect"
"争议/Na/CNA_CMN_20001017_wpr/110746",-0.0754105934253258,0.0889985882707693,"争议","CNA","2000","机构/Na 。/PERIODCATEGORY<br>891017/Neu 广州/Nc 出现/Nv<br>另/Nes 类/Nf 变脸人/Na/5.610<br>行业/Na 引发/VC/4.562 <b>争议/Na</b><br>(/PARENTHESISCATEGORY<br>中央社/Nc/1.259 台北/Nc 十七日电/Nd<br>)/PARENTHESISCATEGORY<br>广州/Nc 最近/VH 出现/Nv 一/Neu<br>种/Nf","机构/Na 。/PERIODCATEGORY<br>891017/Neu 广州/Nc 出现/Nv<br>另/Nes 类/Nf 变脸人/Na/5.610<br>行业/Na 引发/VC/4.562 <b>争议/Na</b><br>(/PARENTHESISCATEGORY<br>中央社/Nc/1.259 台北/Nc 十七日电/Nd<br>)/PARENTHESISCATEGORY<br>广州/Nc 最近/VH 出现/Nv 一/Neu<br>种/Nf","TW"
"争论/Na/XIN_CMN_20001208_wpr/3255",-0.093068781450899,-0.114736753424372,"争论","XIN","2000","围绕/VC/3.141 民营经济/Nb “/PARENTHESISCATEGORY<br>姓/VG/2.669 社/Nc 、/PAUSECATEGORY<br>姓/VG/2.669 资/VL/1.518<br>”/PARENTHESISCATEGORY<br>的/DE <b>争论/Na</b> 也/D<br>未/D 完全/D 消失/VA/1.990<br>。/PERIODCATEGORY 今天/Nd<br>辉煌/VH 成就/Na 的/DE 取得/Nv","围绕/VC/3.141 民营经济/Nb “/PARENTHESISCATEGORY<br>姓/VG/2.669 社/Nc 、/PAUSECATEGORY<br>姓/VG/2.669 资/VL/1.518<br>”/PARENTHESISCATEGORY<br>的/DE <b>争论/Na</b> 也/D<br>未/D 完全/D 消失/VA/1.990<br>。/PERIODCATEGORY 今天/Nd<br>辉煌/VH 成就/Na 的/DE 取得/Nv","ML"
"争执/Na/ZBN_CMN_20030523_wpr/105135",-0.131321183678123,-0.0540793361765091,"争执","ZBN","2003","开/VC 了/Di 两/Neu/1.095<br>枪/Nf 一/Neu 名/Nf 警察/Na/1.804<br>和/Caa 家人/Na/2.286 起/Ng/3.005<br><b>争执/Na</b> ，/COMMACATEGORY<br>他/Nh 的/DE 佩枪/Na/6.004<br>在/P 混乱/VH 中/Ng 射出/VC<br>两/Neu/1.095 发/Nf","开/VC 了/Di 两/Neu/1.095<br>枪/Nf 一/Neu 名/Nf 警察/Na/1.804<br>和/Caa 家人/Na/2.286 起/Ng/3.005<br><b>争执/Na</b> ，/COMMACATEGORY<br>他/Nh 的/DE 佩枪/Na/6.004<br>在/P 混乱/VH 中/Ng 射出/VC<br>两/Neu/1.095 发/Nf","SG"
"争议/Na/ZBN_CMN_20001122_wpr/6385",-0.12852749256964,0.0865445473199017,"争议","ZBN","2000","公司/Nc 的/DE 阿利斯/Nb ./FW<br>尚迪/Nb 说/VE ，/COMMACATEGORY<br>这/Nep 个/Nf 引起/VC/4.109<br><b>争议/Na</b> 的/DE 调查/Nv<br>故事/Na 将/D 在/P 明年/Nd 底/Ng<br>在/P 电视/Na 上/Ncd","公司/Nc 的/DE 阿利斯/Nb ./FW<br>尚迪/Nb 说/VE ，/COMMACATEGORY<br>这/Nep 个/Nf 引起/VC/4.109<br><b>争议/Na</b> 的/DE 调查/Nv<br>故事/Na 将/D 在/P 明年/Nd 底/Ng<br>在/P 电视/Na 上/Ncd","SG"
"争议/Na/CNA_CMN_20001107_wpr/101360",0.0428480753408588,0.0361246414876667,"争议","CNA","2000","正确/VH 」/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 他/Nh<br>指出/VE ,/COMMACATEGORY<br>有关/P/1.255 核四/Nc/4.635<br>的/DE 一切/Neqa/1.251 <b>争议/Na</b><br>,/COMMACATEGORY 就/D 由/P<br>大法官会/Nc/5.387 议决/VC 定/VC<br>。/PERIODCATEGORY 对/P<br>立法院/Nc/2.195 在野党/Na/1.573","正确/VH 」/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 他/Nh<br>指出/VE ,/COMMACATEGORY<br>有关/P/1.255 核四/Nc/4.635<br>的/DE 一切/Neqa/1.251 <b>争议/Na</b><br>,/COMMACATEGORY 就/D 由/P<br>大法官会/Nc/5.387 议决/VC 定/VC<br>。/PERIODCATEGORY 对/P<br>立法院/Nc/2.195 在野党/Na/1.573","TW"
"争端/Na/CNA_CMN_20001007_wpr/102684",0.137147956776953,-0.129701121778418,"争端","CNA","2000","符号/Na 差异/Na 而/Cbb 造成/VG<br>困扰/Na ,/COMMACATEGORY<br>甚或/Caa/5.101 衍/b/4.828<br>生/VC 无谓/VH/5.134 <b>争端/Na</b><br>及/Caa 商务/Na/2.228 损害/Na/1.997<br>。/PERIODCATEGORY 草案/Na<br>条文/Na 只有/VJ 四/Neu 条/Nf<br>,/COMMACATEGORY","符号/Na 差异/Na 而/Cbb 造成/VG<br>困扰/Na ,/COMMACATEGORY<br>甚或/Caa/5.101 衍/b/4.828<br>生/VC 无谓/VH/5.134 <b>争端/Na</b><br>及/Caa 商务/Na/2.228 损害/Na/1.997<br>。/PERIODCATEGORY 草案/Na<br>条文/Na 只有/VJ 四/Neu 条/Nf<br>,/COMMACATEGORY","TW"
"争端/Na/XIN_CMN_20001125_wpr/30819",0.0541338611601003,-0.0948231836840066,"争端","XIN","2000","。/PERIODCATEGORY 佛州/Nc/4.894<br>最高法院/Nc/3.574 20日/Nd<br>下午/Nd 就/D 该/Nes 州/Nc/2.701<br>选票/Na/4.496 统计/Na/2.919<br><b>争端/Na</b> 举行/VC 了/Di<br>两/Neu 个/Nf 半/Neqa 小时/Na<br>的/DE 听证会/Na/4.632 之后/Ng<br>,/COMMACATEGORY","。/PERIODCATEGORY 佛州/Nc/4.894<br>最高法院/Nc/3.574 20日/Nd<br>下午/Nd 就/D 该/Nes 州/Nc/2.701<br>选票/Na/4.496 统计/Na/2.919<br><b>争端/Na</b> 举行/VC 了/Di<br>两/Neu 个/Nf 半/Neqa 小时/Na<br>的/DE 听证会/Na/4.632 之后/Ng<br>,/COMMACATEGORY","ML"
"争议/Na/CNA_CMN_20001001_wpr/65614",-0.12852749256964,0.0865445473199017,"争议","CNA","2000","季尔山诺瓦/Nb 停职/VB 四/Neu<br>年/Nf 。/PERIODCATEGORY<br>在/P 另/Nes 一/Neu 场/Nf<br>引起/VC/4.109 <b>争议/Na</b><br>的/DE 比赛/Na 中/Ng ,/COMMACATEGORY<br>美国/Nc 另/Nes 一/Neu 名/Nf<br>打进/VC 决赛/Na","季尔山诺瓦/Nb 停职/VB 四/Neu<br>年/Nf 。/PERIODCATEGORY<br>在/P 另/Nes 一/Neu 场/Nf<br>引起/VC/4.109 <b>争议/Na</b><br>的/DE 比赛/Na 中/Ng ,/COMMACATEGORY<br>美国/Nc 另/Nes 一/Neu 名/Nf<br>打进/VC 决赛/Na","TW"
"争议/Na/CNA_CMN_20001030_wpr/129557",-0.00607230000238289,0.0188422918189787,"争议","CNA","2000","座谈/Na/1.809 王金平/Nb/2.773<br>未/D/1.064 出席/VC (/PARENTHESISCATEGORY<br>中央社/Nc/1.259 台北/Nc 三十日电/Na/1.755<br>)/PARENTHESISCATEGORY<br>核四/Nc/4.635 <b>争议/Na</b><br>引起/VC/4.109 政治/Na/1.930<br>风暴/Na/1.030 。/PERIODCATEGORY<br>陈/Nb 水/Na 扁/VH 总统/Na/1.615<br>今天/Nd 晚上/Nd","座谈/Na/1.809 王金平/Nb/2.773<br>未/D/1.064 出席/VC (/PARENTHESISCATEGORY<br>中央社/Nc/1.259 台北/Nc 三十日电/Na/1.755<br>)/PARENTHESISCATEGORY<br>核四/Nc/4.635 <b>争议/Na</b><br>引起/VC/4.109 政治/Na/1.930<br>风暴/Na/1.030 。/PERIODCATEGORY<br>陈/Nb 水/Na 扁/VH 总统/Na/1.615<br>今天/Nd 晚上/Nd","TW"
"争端/Na/ZBN_CMN_20030826_wpr/12476",-0.177857270630512,0.0167639327980342,"争端","ZBN","2003","到/VCL 三/Neu 姐妹/Na 的/DE<br>歌迷/Na 家族/Na 去/D “/PARENTHESISCATEGORY<br>引/VL/2.057 起/Di/1.140<br><b>争端/Na</b> ”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 闪爸/Na/6.088<br>说/Na/2.481 ，/COMMACATEGORY<br>其实/D 半/Nes 年前/Nd 他/Nh<br>就/D","到/VCL 三/Neu 姐妹/Na 的/DE<br>歌迷/Na 家族/Na 去/D “/PARENTHESISCATEGORY<br>引/VL/2.057 起/Di/1.140<br><b>争端/Na</b> ”/PARENTHESISCATEGORY<br>。/PERIODCATEGORY 闪爸/Na/6.088<br>说/Na/2.481 ，/COMMACATEGORY<br>其实/D 半/Nes 年前/Nd 他/Nh<br>就/D","SG"
"争执/Na/CNA_CMN_20010116_wpr/145807",0.102587222135336,0.0798657811727409,"争执","CNA","2001","表决/VE 是否/D 同意/VK 核四/Nc/1.226<br>停建/VC ,/COMMACATEGORY<br>让/VL 拥核/Na/4.450 、/PAUSECATEGORY<br>反核/Nv/3.113 <b>争执/Na</b><br>重返/VCL/1.994 国会/Nc 。/PERIODCATEGORY<br>包括/VK 国民党/Nb 、/PAUSECATEGORY<br>无党籍/VH/3.022 、/PAUSECATEGORY<br>新党/Nb 、/PAUSECATEGORY","表决/VE 是否/D 同意/VK 核四/Nc/1.226<br>停建/VC ,/COMMACATEGORY<br>让/VL 拥核/Na/4.450 、/PAUSECATEGORY<br>反核/Nv/3.113 <b>争执/Na</b><br>重返/VCL/1.994 国会/Nc 。/PERIODCATEGORY<br>包括/VK 国民党/Nb 、/PAUSECATEGORY<br>无党籍/VH/3.022 、/PAUSECATEGORY<br>新党/Nb 、/PAUSECATEGORY","TW"
"争议/Na/CNA_CMN_20030611_wpr/6565",-0.0820699885186633,0.0893071644224806,"争议","CNA","2003","美国/Na 导弹/Na 防御/Nv/2.164<br>系统/Na （/PARENTHESISCATEGORY<br>MD/FW ）/PARENTHESISCATEGORY<br>而/Cbb 引发/VC/4.562 的/DE<br><b>争议/Na</b> ，/COMMACATEGORY<br>目前/Nd 正/D 推动/VC 以/P 最/Dfa<br>新型/Na 爱国者飞弹/Nb 与/P 神盾/Na","美国/Na 导弹/Na 防御/Nv/2.164<br>系统/Na （/PARENTHESISCATEGORY<br>MD/FW ）/PARENTHESISCATEGORY<br>而/Cbb 引发/VC/4.562 的/DE<br><b>争议/Na</b> ，/COMMACATEGORY<br>目前/Nd 正/D 推动/VC 以/P 最/Dfa<br>新型/Na 爱国者飞弹/Nb 与/P 神盾/Na","TW"
"争议/Na/ZBN_CMN_20030723_wpr/21297",0.104348190455017,-0.0918190940926324,"争议","ZBN","2003","分发/VD 3/Neu 分/Nf 钱/Na<br>的/DE 《/PARENTHESISCATEGORY<br>水供/Na/4.665 ∶/COLONCATEGORY/3.831<br>马新/Nb/5.057 的/DE <b>争议/Na</b><br>的/DE －－/Neu 事实/Na/1.689<br>的/DE 真相/Na/2.998 》/PARENTHESISCATEGORY<br>小册子/Na/2.542 ，/COMMACATEGORY<br>来/D 反击/VC","分发/VD 3/Neu 分/Nf 钱/Na<br>的/DE 《/PARENTHESISCATEGORY<br>水供/Na/4.665 ∶/COLONCATEGORY/3.831<br>马新/Nb/5.057 的/DE <b>争议/Na</b><br>的/DE －－/Neu 事实/Na/1.689<br>的/DE 真相/Na/2.998 》/PARENTHESISCATEGORY<br>小册子/Na/2.542 ，/COMMACATEGORY<br>来/D 反击/VC","SG"
"争执/Na/ZBN_CMN_20030927_wpr/63293",0.0147556758434671,-0.0196648629271881,"争执","ZBN","2003","庭/Nc/2.334 寻求/VC/2.886<br>解决/VC/2.530 ，/COMMACATEGORY<br>因为/Cbb 它/Nh 认为/VE “/PARENTHESISCATEGORY<br>这/Nep 起/Nf/2.200 <b>争执/Na</b><br>无法/D 通过/VC 谈判/Na/1.192<br>解决/VC/2.530 。/PERIODCATEGORY<br>”/PARENTHESISCATEGORY<br>许通美/Nb 说/VE ，/COMMACATEGORY<br>事实/Na","庭/Nc/2.334 寻求/VC/2.886<br>解决/VC/2.530 ，/COMMACATEGORY<br>因为/Cbb 它/Nh 认为/VE “/PARENTHESISCATEGORY<br>这/Nep 起/Nf/2.200 <b>争执/Na</b><br>无法/D 通过/VC 谈判/Na/1.192<br>解决/VC/2.530 。/PERIODCATEGORY<br>”/PARENTHESISCATEGORY<br>许通美/Nb 说/VE ，/COMMACATEGORY<br>事实/Na","SG"
"争议/Na/CNA_CMN_20001201_wpr/26173",0.00134407490110314,-0.00530697844388655,"争议","CNA","2000","是否/D/1.542 将/D 使/VL 十一月/Nd<br>七日/Nd/1.990 总统/Na/1.615<br>选举/VC/2.562 后/Ng 不断/VH/1.984<br>的/DE <b>争议/Na</b> 纷扰/VH/3.837<br>尘埃/Na/3.139 落/VA 定/VC<br>。/PERIODCATEGORY 联邦/Na<br>最高法院/Nc/1.433 将/D 于/P<br>十二月/Nd","是否/D/1.542 将/D 使/VL 十一月/Nd<br>七日/Nd/1.990 总统/Na/1.615<br>选举/VC/2.562 后/Ng 不断/VH/1.984<br>的/DE <b>争议/Na</b> 纷扰/VH/3.837<br>尘埃/Na/3.139 落/VA 定/VC<br>。/PERIODCATEGORY 联邦/Na<br>最高法院/Nc/1.433 将/D 于/P<br>十二月/Nd","TW"
"争执/Na/ZBN_CMN_20030927_wpr/21067",-0.14726345168041,-0.0489646526137011,"争执","ZBN","2003","热汤/Na ，/COMMACATEGORY<br>往/P 姐姐/Na/2.997 的/DE<br>脸/Na/1.331 猛/D/2.906<br>泼/VC/3.618 。/PERIODCATEGORY<br>起/Di/3.504 <b>争执/Na</b><br>的/DE 两/Neu/1.095 姐妹/Na/1.798<br>，/COMMACATEGORY 一/Neu<br>个/Nf 22/Neu 岁/Nf ，/COMMACATEGORY<br>一/Neu","热汤/Na ，/COMMACATEGORY<br>往/P 姐姐/Na/2.997 的/DE<br>脸/Na/1.331 猛/D/2.906<br>泼/VC/3.618 。/PERIODCATEGORY<br>起/Di/3.504 <b>争执/Na</b><br>的/DE 两/Neu/1.095 姐妹/Na/1.798<br>，/COMMACATEGORY 一/Neu<br>个/Nf 22/Neu 岁/Nf ，/COMMACATEGORY<br>一/Neu","SG"
"争端/Na/ZBN_CMN_20001217_wpr/35281",-0.00250143229598105,-0.0237694266334453,"争端","ZBN","2000","以/P/1.820 弥/Dfa/4.106<br>合/VJ 民主党/Nb 和/Caa 共和党/Nb/2.503<br>因/P/1.758 佛罗里达州/Nc/4.105<br>的/DE 计票/Na/4.999 <b>争端/Na</b><br>所/D 产生/VHC/1.132 的/DE<br>政治/Na/2.041 裂痕/Na 。/PERIODCATEGORY<br>布什/Nb/1.399 说/VE ，/COMMACATEGORY<br>他/Nh","以/P/1.820 弥/Dfa/4.106<br>合/VJ 民主党/Nb 和/Caa 共和党/Nb/2.503<br>因/P/1.758 佛罗里达州/Nc/4.105<br>的/DE 计票/Na/4.999 <b>争端/Na</b><br>所/D 产生/VHC/1.132 的/DE<br>政治/Na/2.041 裂痕/Na 。/PERIODCATEGORY<br>布什/Nb/1.399 说/VE ，/COMMACATEGORY<br>他/Nh","SG"
"争执/Na/ZBN_CMN_20030905_wpr/19038",0.137802330731114,-0.108130207123267,"争执","ZBN","2003","：/COLONCATEGORY “/PARENTHESISCATEGORY<br>我/Nh 期望/Na 今后/Nd 选举/VC/1.724<br>顺顺利利/VH/6.897 ，/COMMACATEGORY<br>不要/VJ/3.223 产生/Nv <b>争执/Na</b><br>、/PAUSECATEGORY 对立/Nv/4.291<br>情况/Na ，/COMMACATEGORY<br>顺利/VH 引进/VC 具有/VJ 才干/Na<br>、/PAUSECATEGORY 肯/VL","：/COLONCATEGORY “/PARENTHESISCATEGORY<br>我/Nh 期望/Na 今后/Nd 选举/VC/1.724<br>顺顺利利/VH/6.897 ，/COMMACATEGORY<br>不要/VJ/3.223 产生/Nv <b>争执/Na</b><br>、/PAUSECATEGORY 对立/Nv/4.291<br>情况/Na ，/COMMACATEGORY<br>顺利/VH 引进/VC 具有/VJ 才干/Na<br>、/PAUSECATEGORY 肯/VL","SG"
"争论/Na/XIN_CMN_20001219_wpr/14960",-0.0175920638374379,-0.0513507069318675,"争论","XIN","2000","应该/D/1.537 不应该/D 发展/VC<br>证券/Na 市场/Nc 仍/D/1.339<br>有/V_2 很/Dfa 大/VH 的/DE<br><b>争论/Na</b> 。/PERIODCATEGORY<br>邓小平/Nb/2.137 同志/Na/1.421<br>1992年/Nd/1.974 初/Ng 的/DE<br>南方/Ncd 讲/VE 话/Na ,/COMMACATEGORY","应该/D/1.537 不应该/D 发展/VC<br>证券/Na 市场/Nc 仍/D/1.339<br>有/V_2 很/Dfa 大/VH 的/DE<br><b>争论/Na</b> 。/PERIODCATEGORY<br>邓小平/Nb/2.137 同志/Na/1.421<br>1992年/Nd/1.974 初/Ng 的/DE<br>南方/Ncd 讲/VE 话/Na ,/COMMACATEGORY","ML"
